source,test_id,family,headline,p_value,family_size,family_bh_q,family_holm_p,family_bh_reject,family_holm_reject,overall_size,overall_bh_q,overall_holm_p,overall_bh_reject,overall_holm_reject,description
rq3_realloop,rq3.v3.robust_gain_sign.norep.lstm,rq3_v3_robust_real_ctrl,False,0.001543879508972168,8,0.0017644337245396205,0.003087759017944336,True,True,117,0.0043008072035653246,0.11733484268188477,True,False,"Paired per-encounter sign test: robust vs true-single min separation within the norep SFM arm (lstm, n=26)"
rq3_realloop,rq3.v3.robust_gain_sign.norep.sgan,rq3_v3_robust_real_ctrl,False,1.0967254638671875e-05,8,8.7738037109375e-05,8.7738037109375e-05,True,True,117,7.128715515136719e-05,0.001132965087890625,True,True,"Paired per-encounter sign test: robust vs true-single min separation within the norep SFM arm (sgan, n=26)"
rq3_realloop,rq3.v3.robust_gain_sign.calib13x.cv,rq3_v3_robust_real_ctrl,False,,8,,,False,False,117,,,False,False,"Paired per-encounter sign test: robust vs true-single min separation within the calib13x SFM arm (cv, n=26)"
rq3_realloop,rq3.v3.robust_gain_sign.calib13x.lstm,rq3_v3_robust_real_ctrl,False,0.01463329792022705,8,0.01463329792022705,0.01463329792022705,True,True,117,0.02761444930107363,0.8194646835327148,True,False,"Paired per-encounter sign test: robust vs true-single min separation within the calib13x SFM arm (lstm, n=26)"
rq3_realloop,rq3.v3.robust_gain_sign.calib13x.sgan,rq3_v3_robust_real_ctrl,False,0.00012111663818359375,8,0.00019378662109375002,0.0006055831909179688,True,True,117,0.0005200013581944986,0.011470598793700177,True,True,"Paired per-encounter sign test: robust vs true-single min separation within the calib13x SFM arm (sgan, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.replay.lstm,rq3_v3_robust_wilcoxon,False,0.00012695899968328866,10,0.0002297208374222105,0.001142630997149598,True,True,117,0.0005200013581944986,0.011680227970862557,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the replay arm (lstm, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.replay.sgan,rq3_v3_robust_wilcoxon,False,0.00020674875367998944,10,0.0002297208374222105,0.001142630997149598,True,True,117,0.0006911315480159647,0.017160146555439123,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the replay arm (sgan, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.calib.lstm,rq3_v3_robust_wilcoxon,False,0.00012888922553538855,10,0.0002297208374222105,0.001142630997149598,True,True,117,0.0005200013581944986,0.011680227970862557,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the calib arm (lstm, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.calib.sgan,rq3_v3_robust_wilcoxon,False,0.00017698793982282913,10,0.0002297208374222105,0.001142630997149598,True,True,117,0.0006450588483294949,0.015220962824763306,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the calib arm (sgan, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.avec.lstm,rq3_v3_robust_wilcoxon,False,0.00012888922553538855,10,0.0002297208374222105,0.001142630997149598,True,True,117,0.0005200013581944986,0.011680227970862557,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the avec arm (lstm, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.avec.sgan,rq3_v3_robust_wilcoxon,False,0.00013634079670182605,10,0.0002297208374222105,0.001142630997149598,True,True,117,0.0005317291071371215,0.011997990109760692,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the avec arm (sgan, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.norep.lstm,rq3_v3_robust_wilcoxon,False,0.00018193967516985754,10,0.0002297208374222105,0.001142630997149598,True,True,117,0.0006450588483294949,0.015464872389437891,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the norep arm (lstm, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.norep.sgan,rq3_v3_robust_wilcoxon,False,9.149289441295772e-05,10,0.0002297208374222105,0.0009149289441295772,True,True,117,0.0005097461260150501,0.008874810758056899,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the norep arm (sgan, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.calib13x.lstm,rq3_v3_robust_wilcoxon,False,0.00044583366008156235,10,0.00044583366008156235,0.001142630997149598,True,True,117,0.0014097983305281837,0.03611252646660655,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the calib13x arm (lstm, n=26)"
rq3_realloop,rq3.v3.robust_gain_wilcoxon.calib13x.sgan,rq3_v3_robust_wilcoxon,False,0.00020134977414522508,10,0.0002297208374222105,0.001142630997149598,True,True,117,0.0006911315480159647,0.016913381028198907,True,True,"Paired per-encounter Wilcoxon signed-rank: robust vs true-single min separation within the calib13x arm (sgan, n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.replay.single,rq3_v2_ranking_gates,False,0.13499489246614732,10,0.13499489246614732,0.13499489246614732,False,False,117,0.1949926224511017,1.0,False,False,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs sgan) in min separation, replay arm / single plan (n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.calib.single,rq3_v2_ranking_gates,False,0.00783822165252078,10,0.008709135169467534,0.02684181754967526,True,True,117,0.015543592090592055,0.48048764170074254,True,False,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs sgan) in min separation, calib arm / single plan (n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.avec.single,rq3_v2_ranking_gates,False,0.007065994730893273,10,0.008709135169467534,0.02684181754967526,True,True,117,0.014905174396623597,0.48048764170074254,True,False,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs sgan) in min separation, avec arm / single plan (n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.norep.single,rq3_v2_ranking_gates,False,0.006710454387418815,10,0.008709135169467534,0.02684181754967526,True,True,117,0.014905174396623597,0.46302135273189826,True,False,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs sgan) in min separation, norep arm / single plan (n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.calib13x.single,rq3_v2_ranking_gates,False,0.002354062221981451,10,0.003923437036635752,0.011770311109907255,True,True,117,0.006078924983739853,0.17420060442662738,True,False,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs lstm) in min separation, calib13x arm / single plan (n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.replay.robust,rq3_v2_ranking_gates,False,0.0006738585313537617,10,0.0013477170627075234,0.0040431511881225705,True,True,117,0.001971036204209753,0.05256096544559341,True,False,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs sgan) in min separation, replay arm / robust plan (n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.calib.robust,rq3_v2_ranking_gates,False,0.00011948540410104352,10,0.00040574737251835295,0.0011948540410104353,True,True,117,0.0005200013581944986,0.011470598793700177,True,True,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs sgan) in min separation, calib arm / robust plan (n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.avec.robust,rq3_v2_ranking_gates,False,0.00011948540410104352,10,0.00040574737251835295,0.0011948540410104353,True,True,117,0.0005200013581944986,0.011470598793700177,True,True,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs sgan) in min separation, avec arm / robust plan (n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.norep.robust,rq3_v2_ranking_gates,False,0.00012695899968328866,10,0.00040574737251835295,0.0011948540410104353,True,True,117,0.0005200013581944986,0.011680227970862557,True,True,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs sgan) in min separation, norep arm / robust plan (n=26)"
rq3_realloop,rq3.v2.ranking_gap_wilcoxon.calib13x.robust,rq3_v2_ranking_gates,False,0.00016229894900734117,10,0.00040574737251835295,0.0011948540410104353,True,True,117,0.0006125476462535134,0.014120008563638682,True,True,"Paired per-encounter Wilcoxon signed-rank: bottom-two predictor gap (cv vs sgan) in min separation, calib13x arm / robust plan (n=26)"
